appid,maxccu,success_class,suc_class,followers
1445440,351,F,0,2716
328450,8,F,0,327
383950,14,F,0,155
605190,60,F,0,720
894270,10,F,0,436
828640,8,F,0,370
639230,26,F,0,538
662700,12,F,0,535
1097240,10,F,0,741
1222400,85,F,0,114
1227160,17,F,0,339
500320,58,F,0,999
719950,25,F,0,3918
715810,61,F,0,6330
395470,8,F,0,846
798730,7,F,0,105
572620,12,F,0,124
530160,8,F,0,0
1251060,19,F,0,362
1355430,7,F,0,157
209850,5,F,0,110
614260,5,F,0,1015
1075550,25,F,0,1143
1351450,14,F,0,514
293960,13,F,0,832
462700,230,F,0,362
861760,19,F,0,311
775490,9,F,0,96
840620,24,F,0,365
864730,20,F,0,853
624870,33,F,0,0
897300,6,F,0,180
1071700,11,F,0,172
365440,184,F,0,396
817460,25,F,0,2196
266470,10,F,0,0
416610,1324,F,0,154
467060,95,F,0,449
619740,936,F,0,102
868320,30,F,0,645
16020,8,F,0,134
873930,8,F,0,84
370590,138,F,0,234
444440,169,F,0,248
411130,25,F,0,990
805760,8,F,0,482
434500,586,F,0,598
427480,37,F,0,727
446610,45,F,0,1027
952090,20,F,0,497
299910,57,F,0,422
765250,16,F,0,1663
978290,44,F,0,389
377980,1446,F,0,955
769440,5,F,0,3909
954070,20,F,0,792
950400,26,F,0,955
546490,857,F,0,377
1270010,12,F,0,1376
384320,43,F,0,606
283580,7,F,0,432
325880,6,F,0,335
654350,4,F,0,123
627450,34,F,0,540
729670,6,F,0,392
757170,6,F,0,481
863560,13,F,0,2650
545700,2783,D,0,126
514480,92,F,0,79
328310,19,F,0,800
612610,23,F,0,391
473810,635,F,0,535
647280,6,F,0,75
709780,3,F,0,55
551550,1597,F,0,362
258240,15,F,0,195
337880,7,F,0,770
464900,9,F,0,480
536770,9,F,0,132
797570,6,F,0,113
942520,9,F,0,55
1011990,33,F,0,716
1404360,4,F,0,192
674190,23,F,0,413
598430,8,F,0,1144
1288760,29,F,0,477
1262890,20,F,0,118
1375760,14,F,0,625
1454010,38,F,0,210
705500,26,F,0,607
747650,7,F,0,556
800230,6,F,0,6487
958880,7,F,0,303
1181570,4,F,0,173
927340,9,F,0,166
1300560,6,F,0,159
1403830,17,F,0,593
887260,99,F,0,231
538710,10,F,0,320
597590,5,F,0,169
880610,46,F,0,53
734900,12,F,0,880
943190,6,F,0,412
1204470,4,F,0,108
1336430,4,F,0,170
513760,6,F,0,849
642730,6,F,0,411
703500,6,F,0,348
593070,14,F,0,0
799800,4,F,0,51
849670,14,F,0,235
870730,9,F,0,506
747690,18,F,0,388
1018420,5,F,0,70
1221280,8,F,0,51
1272970,6,F,0,183
593670,3557,D,0,102
766000,4,F,0,163
913590,10,F,0,518
925550,13,F,0,681
1033140,17,F,0,637
1203570,12,F,0,103
328780,34,F,0,0
530510,8,F,0,288
662680,19,F,0,0
944180,8,F,0,1196
1140460,9,F,0,1087
390930,9,F,0,526
524120,5,F,0,427
611960,2386,D,0,151
749560,7,F,0,583
1209430,40,F,0,244
1391450,4,F,0,271
350210,42,F,0,929
465440,6,F,0,498
467400,11,F,0,1841
592660,192,F,0,251
521750,41,F,0,626
296790,6,F,0,805
918110,8,F,0,728
1110030,53,F,0,206
596710,5,F,0,306
705620,15,F,0,761
918140,4,F,0,110
1108640,6,F,0,259
1268350,10,F,0,1488
639560,7,F,0,162
1148700,9,F,0,410
1379200,19,F,0,280
439770,69,F,0,383
423870,213,F,0,185
892550,9,F,0,249
1178200,11,F,0,695
1154080,26,F,0,415
1225260,8,F,0,535
1508030,38,F,0,197
92400,4,F,0,0
438820,6,F,0,137
460650,20,F,0,682
558320,37,F,0,381
745940,7,F,0,126
809050,8,F,0,259
931470,3,F,0,401
1070690,11,F,0,183
1155440,11,F,0,679
686360,10,F,0,723
1393270,5,F,0,38
50820,6,F,0,908
284200,161,F,0,196
510390,7,F,0,1334
514170,7,F,0,369
807060,14,F,0,718
621970,19,F,0,1469
1285210,27,F,0,172
459540,60,F,0,1271
520470,9,F,0,282
607120,7,F,0,644
1065570,7,F,0,139
1096610,8,F,0,795
260990,17,F,0,990
940520,7,F,0,521
1413540,18,F,0,330
270070,17,F,0,1287
602510,49,F,0,544
856010,9,F,0,1527
573370,10,F,0,2007
635900,16,F,0,473
541190,45,F,0,324
586060,43,F,0,166
425460,18,F,0,1601
1046490,7,F,0,45
294770,6,F,0,821
513420,10,F,0,522
288970,7,F,0,130
789960,21,F,0,1912
363270,123,F,0,522
334280,29,F,0,0
315940,5,F,0,276
99120,4,F,0,175
505090,37,F,0,1803
915160,2,F,0,47
498510,12,F,0,470
1084350,10,F,0,224
1220890,47,F,0,279
455000,2421,D,0,485
987910,31,F,0,795
863420,25,F,0,1585
294390,9,F,0,145
458890,319,F,0,802
465050,34,F,0,318
336380,168,F,0,323
804430,17,F,0,327
781050,8,F,0,476
760560,4,F,0,53
657470,17,F,0,972
289480,23,F,0,387
546660,10734,B,1,379
542710,782,F,0,65
302260,3,F,0,111
801220,55,F,0,7164
542730,120,F,0,70
412290,16985,BB,1,69
252050,27,F,0,373
512150,3,F,0,136
742150,31,F,0,229
769680,19,F,0,975
1221400,9,F,0,104
1336340,7,F,0,123
1458530,5,F,0,60
620360,5,F,0,348
793450,40,F,0,988
817490,4,F,0,4408
1116430,5,F,0,111
1141130,6,F,0,103
1148730,42,F,0,758
1170720,10,F,0,775
1271540,4,F,0,105
601120,6,F,0,1040
598640,16,F,0,443
731560,6,F,0,64
802400,8,F,0,646
676510,24,F,0,1292
1097170,10,F,0,551
1214570,6,F,0,138
1321030,6,F,0,392
1365930,11,F,0,55
1332990,13,F,0,465
292840,6,F,0,149
430290,31,F,0,372
479310,23,F,0,142
512240,4,F,0,177
529100,12,F,0,1970
434750,5,F,0,166
579980,4,F,0,360
766940,71,F,0,231
850500,592,F,0,2851
1014550,13,F,0,161
1061470,5,F,0,434
620170,16,F,0,624
618710,16,F,0,1514
646210,6,F,0,360
725080,6,F,0,540
594320,17,F,0,214
759640,8,F,0,369
835110,4,F,0,128
769840,8,F,0,636
1048880,9,F,0,406
1049670,9,F,0,216
1136880,22,F,0,65
1161930,22,F,0,541
1228410,12,F,0,303
259960,11,F,0,182
434220,1802,F,0,0
437090,337,F,0,0
490160,45,F,0,3372
452920,167,F,0,477
577910,10,F,0,453
612590,8,F,0,312
629860,20,F,0,886
676830,19,F,0,1909
899180,6,F,0,201
1151630,14,F,0,104
1195410,21,F,0,370
1202660,10,F,0,260
1234220,9,F,0,170
1246490,23,F,0,334
1133580,29,F,0,245
522010,2681,D,0,245
359340,510,F,0,128
949890,4,F,0,422
1028170,88,F,0,274
301260,11,F,0,156
379520,10,F,0,635
448050,8,F,0,142
548500,13,F,0,104
850820,8,F,0,345
1046770,10,F,0,753
393800,27,F,0,1204
1311160,9,F,0,112
3530,16,F,0,140
704440,11,F,0,7840
603060,1819,F,0,267
765770,8,F,0,126
654090,9,F,0,221
684620,16,F,0,679
823530,4,F,0,0
1193550,19,F,0,81
317840,5,F,0,722
706960,17,F,0,2214
1078520,6,F,0,209
1460250,12,F,0,199
464050,25,F,0,313
576620,11,F,0,0
661830,12,F,0,160
827920,4,F,0,45
1245500,5,F,0,82
1341280,12,F,0,1267
402150,20,F,0,521
495090,25,F,0,236
550450,13,F,0,227
849790,8,F,0,802
49000,16,F,0,276
373470,10,F,0,1774
530830,29,F,0,783
652600,5,F,0,0
951240,19,F,0,849
923710,15,F,0,1447
1157020,9,F,0,205
999660,23,F,0,1065
650680,22,F,0,352
828950,11,F,0,229
923420,6,F,0,531
338330,30,F,0,842
521860,6,F,0,162
436140,1200,F,0,269
536210,6,F,0,256
763770,9,F,0,21908
973800,10,F,0,312
936980,14,F,0,1412
806530,10,F,0,1348
1012410,138,F,0,1762
1302930,182,F,0,263
445140,4,F,0,358
767500,3,F,0,128
1015700,28,F,0,615
384330,11,F,0,378
513880,1011,F,0,207
574440,16,F,0,1422
696160,31,F,0,137
343120,7,F,0,542
386140,631,F,0,487
1433840,7,F,0,2776
510370,15,F,0,3751
876190,28,F,0,783
526290,5578,C,1,285
490910,100,F,0,421
1102500,15,F,0,301
334270,8,F,0,2903
796480,6,F,0,84
810570,5,F,0,49
447860,147,F,0,543
504810,11,F,0,428
602090,19,F,0,616
409490,5,F,0,672
547930,10,F,0,734
827420,7,F,0,104
826160,5,F,0,38
510570,8,F,0,968
659900,35,F,0,428
687490,3,F,0,49
667420,12,F,0,121
374050,69,F,0,0
886710,74,F,0,762
327910,4,F,0,317
527240,48,F,0,171
876380,5,F,0,44
576050,3131,D,0,159
628190,85,F,0,587
1044170,14,F,0,133
347060,50,F,0,777
248270,4,F,0,902
494470,16,F,0,719
46350,5,F,0,424
647000,27,F,0,583
270590,3,F,0,676
666310,98,F,0,0
659500,146,F,0,98
326730,31,F,0,1007
765180,4,F,0,1725
46380,7,F,0,344
301360,14,F,0,166
496400,31,F,0,1190
660990,16,F,0,0
341440,5,F,0,651
776190,6,F,0,68
1252010,40,F,0,399
498040,91,F,0,67
911260,123,F,0,689
822650,9,F,0,0
296530,4,F,0,216
685990,7,F,0,287
286440,30,F,0,209
715980,4,F,0,53
938500,67,F,0,1177
340630,4,F,0,149
1217830,21,F,0,108
657930,7,F,0,123
750450,7,F,0,151
829540,6,F,0,3307
708160,4,F,0,172
999410,4,F,0,107
1099140,7,F,0,110
1311510,11,F,0,326
1324030,5,F,0,47
654500,12,F,0,213
1365010,7,F,0,99
625780,6,F,0,209
867980,18,F,0,999
341170,12,F,0,470
1020520,6,F,0,274
657510,8,F,0,313
1102650,10,F,0,1031
1442300,10,F,0,221
337670,5,F,0,502
504790,6,F,0,633
797620,6,F,0,166
929000,3,F,0,202
1010230,18,F,0,90
1153170,10,F,0,108
1259510,9,F,0,229
1297790,18,F,0,477
1097820,5,F,0,101
1492720,20,F,0,200
348160,22,F,0,598
347730,32,F,0,502
362160,5,F,0,988
446060,11,F,0,1294
534720,12,F,0,0
503280,4,F,0,320
853480,5,F,0,173
824460,8,F,0,762
1057990,12,F,0,147
1071510,4,F,0,376
1120950,16,F,0,122
1174170,4,F,0,251
403780,17,F,0,1825
599600,24,F,0,472
672020,9,F,0,203
749410,11,F,0,273
771010,12,F,0,331
829940,2,F,0,75
928300,4,F,0,183
1011700,11,F,0,590
1139470,5,F,0,54
1428460,8,F,0,77
1276730,18,F,0,595
443250,427,F,0,727
543270,99,F,0,493
611850,19,F,0,521
696060,2,F,0,69
755670,63,F,0,828
999200,8,F,0,253
1058350,4,F,0,450
377190,50,F,0,351
384700,19,F,0,781
576280,8,F,0,0
510240,33,F,0,0
656040,10,F,0,379
802490,38,F,0,239
882640,15,F,0,121
945520,23,F,0,242
1110580,8,F,0,602
1209360,34,F,0,895
1372310,5,F,0,208
429350,192,F,0,241
512260,15,F,0,174
350480,4,F,0,2746
1029570,13,F,0,493
1181440,15,F,0,806
1152160,11,F,0,714
681060,11,F,0,293
704480,10,F,0,111
810470,7,F,0,705
886730,10,F,0,689
922150,5,F,0,130
977690,38,F,0,1017
294420,92,F,0,0
445860,6,F,0,316
461500,4,F,0,456
529410,13,F,0,348
677720,8,F,0,150
837640,16,F,0,284
1034540,11,F,0,583
1128190,11,F,0,66
406650,59,F,0,402
467910,24,F,0,1118
507120,129,F,0,1113
677330,5,F,0,516
774281,12,F,0,47
788050,12,F,0,2139
671920,6,F,0,289
788480,6,F,0,0
1036910,3,F,0,758
702160,20,F,0,580
778050,17,F,0,535
570500,2135,D,0,182
573800,9,F,0,444
1392170,4,F,0,89
498990,27,F,0,245
1182040,5,F,0,75
977050,11,F,0,260
1392700,30,F,0,1772
605800,19,F,0,1606
494050,26,F,0,1004
1128450,39,F,0,1141
399000,2388,D,0,212
772990,6,F,0,0
876460,69,F,0,834
712010,9,F,0,54
768300,4,F,0,97
336100,4,F,0,391
555010,25,F,0,2571
583590,7,F,0,2613
788740,4,F,0,390
1063890,3,F,0,103
1166740,9,F,0,740
353990,907,F,0,353
519030,16,F,0,266
612790,14,F,0,337
623930,8,F,0,0
1000860,12,F,0,842
670100,5,F,0,160
899540,5,F,0,614
206230,19,F,0,361
1005990,11,F,0,2351
1277970,23,F,0,375
435420,68,F,0,253
990030,16,F,0,977
1045110,23,F,0,768
715840,3,F,0,68
805500,4,F,0,88
993680,10,F,0,454
328680,723,F,0,96
783450,37,F,0,757
692780,21,F,0,1140
1020840,36,F,0,652
896380,8,F,0,210
989490,15,F,0,421
916940,81,F,0,1277
993690,33,F,0,1504
1260400,136,F,0,208
324420,70,F,0,232
55020,3,F,0,88
432170,1460,F,0,340
503450,73,F,0,1071
734020,28,F,0,193
623550,1411,F,0,94
249610,237,F,0,234
555260,1634,F,0,442
1250220,11,F,0,1609
307990,11,F,0,483
704880,12,F,0,1078
614100,125,F,0,659
463250,35,F,0,1227
280890,90,F,0,902
778590,3,F,0,39
819650,43,F,0,224
475090,136,F,0,1373
444460,8906,C,1,241
99410,11,F,0,160
46740,4,F,0,89
906110,6,F,0,151
1023550,8,F,0,240
1221640,17,F,0,130
1345470,5,F,0,246
652810,9,F,0,566
1213570,9,F,0,5550
1283590,7,F,0,119
423440,23,F,0,173
513250,11,F,0,302
1172170,7,F,0,145
1404190,5,F,0,96
1494950,12,F,0,359
392330,12,F,0,500
575590,35,F,0,0
859990,5,F,0,117
711690,15,F,0,141
937020,5,F,0,259
1085340,13,F,0,260
1116770,22,F,0,758
628550,8,F,0,218
1437870,115,F,0,291
1494460,110,F,0,324
216670,9,F,0,195
419810,9,F,0,537
510250,4,F,0,172
568690,8,F,0,186
570580,19,F,0,559
677380,503,F,0,203
714610,15,F,0,455
862770,17,F,0,138
1089600,4,F,0,118
1087810,21,F,0,448
1343550,9,F,0,204
547750,25,F,0,216
584880,9,F,0,339
1125870,4,F,0,221
1261760,8,F,0,225
1269890,14,F,0,211
1419740,7,F,0,244
527720,10,F,0,0
657120,68,F,0,167
708950,8,F,0,489
1232510,18,F,0,444
1426980,7,F,0,99
332630,7,F,0,941
374460,74,F,0,139
615730,25,F,0,131
582830,5,F,0,218
749990,3,F,0,105
752330,6,F,0,217
1255740,5,F,0,383
297410,37,F,0,181
576410,2997,D,0,129
786180,7,F,0,122
816190,7,F,0,119
865180,111,F,0,400
1112370,4,F,0,143
1349710,6,F,0,188
31100,8,F,0,226
298820,17,F,0,648
485920,84,F,0,263
576750,910,F,0,180
722590,9,F,0,217
1441680,9,F,0,183
312410,14,F,0,194
424170,4122,D,0,811
524600,7,F,0,178
594660,73,F,0,262
779360,7,F,0,235
756240,12,F,0,546
966720,18,F,0,300
324390,38,F,0,0
457340,9,F,0,436
699750,14,F,0,11236
673620,18,F,0,968
777410,10,F,0,710
976020,15,F,0,322
1064310,23,F,0,1733
1165170,9,F,0,162
352370,31,F,0,2070
432870,19,F,0,1876
551520,515,F,0,579
828660,44,F,0,1168
866010,52,F,0,128
1158770,5,F,0,166
1297390,14,F,0,426
1419100,16,F,0,467
1455530,50,F,0,693
582990,24,F,0,453
927930,10,F,0,60
751060,11,F,0,715
1382940,9,F,0,419
1400520,79,F,0,2259
31800,26,F,0,206
254920,26,F,0,463
529480,374,F,0,246
806770,12,F,0,338
730550,22,F,0,1020
1144330,15,F,0,506
507400,3354,D,0,215
589640,27,F,0,103
696940,9,F,0,576
409390,241,F,0,520
32410,3,F,0,305
994790,10,F,0,136
446250,32,F,0,649
722680,3,F,0,26
762480,36,F,0,801
960320,11,F,0,214
1199450,8,F,0,641
325870,20,F,0,227
338040,4,F,0,1064
375580,801,F,0,442
589620,5,F,0,305
1231520,73,F,0,439
1396380,7,F,0,241
1481970,88,F,0,113
474830,4602,D,0,128
684460,16,F,0,147
520270,60,F,0,268
276360,14,F,0,285
1247370,69,F,0,563
342510,9,F,0,121
349450,36,F,0,912
307930,21,F,0,658
455490,14,F,0,995
844210,15,F,0,695
1266560,113,F,0,346
1091650,193,F,0,467
747310,12,F,0,833
1077550,8,F,0,110
971350,10,F,0,201
340210,17,F,0,9813
466830,903,F,0,247
1155980,27,F,0,452
556480,37,F,0,560
1465500,132,F,0,456
663190,308,F,0,380
1054040,55,F,0,4770
764010,22,F,0,276
509190,8,F,0,197
992860,50,F,0,325
563340,15,F,0,360
540860,1847,F,0,0
725960,27,F,0,0
337220,6,F,0,1283
924670,7,F,0,298
649870,7,F,0,250
562520,785,F,0,114
544420,27,F,0,586
290810,4,F,0,597
407690,28,F,0,650
514410,5,F,0,608
811360,26,F,0,56
433210,1275,F,0,136
729030,40,F,0,4507
585860,1725,F,0,243
1076600,144,F,0,416
280640,39883,A,1,0
1402790,11,F,0,390
1399660,13,F,0,63
1346250,8,F,0,71
390680,122,F,0,272
935120,476,F,0,226
1020590,15,F,0,146
1086450,3,F,0,102
1332970,7,F,0,87
1003730,19,F,0,504
1172530,7,F,0,78
1175080,16,F,0,373
390620,623,F,0,74
763790,7,F,0,475
777220,10,F,0,356
922250,6,F,0,302
1111970,7,F,0,149
1230860,16,F,0,156
1457550,9,F,0,234
444530,4,F,0,308
518650,93,F,0,324
640880,9,F,0,249
940150,5,F,0,353
1065920,11,F,0,168
1096100,32,F,0,1606
1116990,10,F,0,988
1105740,9,F,0,442
464260,11,F,0,1066
3400,10,F,0,151
298790,6,F,0,533
433700,3,F,0,365
708260,6,F,0,0
764990,12,F,0,360
931860,7,F,0,281
1090390,15,F,0,176
1404530,18,F,0,330
448530,3,F,0,159
431200,518,F,0,89
535280,14,F,0,229
571430,20,F,0,135
771450,17,F,0,337
854870,6,F,0,261
846690,24,F,0,249
1147950,38,F,0,760
1116490,5,F,0,162
1190530,10,F,0,303
575210,7,F,0,254
462590,23,F,0,913
356820,11,F,0,90
1435090,18,F,0,249
271990,68,F,0,1023
701860,15,F,0,677
624320,23,F,0,519
896340,5,F,0,316
1218920,13,F,0,393
501090,12,F,0,961
556890,8,F,0,220
585990,54,F,0,312
805920,8,F,0,659
1181330,5,F,0,153
1167570,8,F,0,91
284020,8,F,0,220
499400,8,F,0,366
570860,6,F,0,430
800280,4,F,0,38
1479170,5,F,0,29
362310,15,F,0,1506
514180,11,F,0,570
522280,4,F,0,145
729570,4,F,0,568
486440,6,F,0,453
1137160,12,F,0,402
31200,20,F,0,17
459370,14,F,0,2142
1000510,136,F,0,199
833170,12,F,0,2285
494700,15,F,0,1080
649170,4,F,0,368
1113780,26,F,0,427
1195360,26,F,0,962
1378170,6,F,0,4229
568400,7,F,0,450
710760,28,F,0,1190
696600,136,F,0,568
1259460,72,F,0,161
359630,7,F,0,559
487630,33,F,0,443
521330,75,F,0,1045
544650,9,F,0,423
593850,11,F,0,1127
793190,117,F,0,311
913710,5,F,0,191
926180,5,F,0,463
1165400,19,F,0,980
1157960,26,F,0,368
1411200,113,F,0,166
942900,49,F,0,1066
432770,7,F,0,187
580890,27,F,0,2018
864920,55,F,0,250
471260,18,F,0,1941
560710,698,F,0,86
588890,17,F,0,499
628030,33,F,0,553
813290,9,F,0,173
816990,5,F,0,192
1280100,22,F,0,239
1394690,22,F,0,802
325320,19,F,0,781
499610,7,F,0,312
507050,210,F,0,505
529720,8,F,0,0
970400,39,F,0,3704
1047240,10,F,0,133
458970,27,F,0,207
875480,479,F,0,720
817720,222,F,0,408
989540,59,F,0,412
915710,23,F,0,1728
291640,8,F,0,135
202370,6,F,0,360
1215870,11,F,0,910
303340,15,F,0,0
461180,8,F,0,911
618620,22,F,0,432
577710,74,F,0,380
769690,7,F,0,194
769360,6,F,0,752
981290,131,F,0,109
1082220,112,F,0,607
302440,11,F,0,625
426560,113,F,0,946
443570,318,F,0,757
729330,10,F,0,319
522660,23,F,0,345
546340,1681,F,0,125
1003010,221,F,0,875
705710,8,F,0,105
709820,32,F,0,0
108110,19,F,0,0
259760,4,F,0,437
304170,43,F,0,387
415000,9,F,0,1125
706850,10,F,0,601
858050,9,F,0,299
1161360,13,F,0,68
407380,23,F,0,1161
580590,62,F,0,0
853110,6,F,0,12003
802130,10,F,0,120
325160,5,F,0,0
593680,189,F,0,341
887160,6,F,0,326
885470,15,F,0,134
908990,12,F,0,569
1074520,8,F,0,1480
1145030,4,F,0,765
1252410,2,F,0,54
1232640,17,F,0,649
499340,35,F,0,173
752600,10,F,0,94
802740,6,F,0,365
845690,10,F,0,260
978790,11,F,0,195
1073840,15,F,0,562
555580,24,F,0,1259
1036260,4,F,0,390
965610,18,F,0,706
1389300,15,F,0,142
1355880,16,F,0,243
792410,6,F,0,9654
790350,13,F,0,1051
972770,24,F,0,1004
1006800,27,F,0,381
1040590,15,F,0,271
1092260,8,F,0,265
1221800,7,F,0,611
483680,8,F,0,1317
586340,10,F,0,120
492410,19,F,0,851
545670,59,F,0,326
715210,602,F,0,0
1032170,46,F,0,1223
1234240,22,F,0,1470
772470,11,F,0,238
798330,14,F,0,720
1116650,7,F,0,540
491060,27,F,0,398
544580,27,F,0,827
1171120,17,F,0,946
1063040,38,F,0,643
390920,58,F,0,303
514700,11,F,0,196
487040,16,F,0,408
618360,104,F,0,195
680750,10,F,0,862
916180,10,F,0,424
1037760,7,F,0,415
995450,10,F,0,832
1363470,8,F,0,352
336770,6,F,0,383
625730,12,F,0,1505
337890,18,F,0,322
451310,13,F,0,681
795760,65,F,0,1722
975050,27,F,0,950
1127170,7,F,0,756
1241500,8,F,0,207
1409740,310,F,0,317
16130,16,F,0,440
708300,8,F,0,12158
1130560,10,F,0,1197
327150,17,F,0,687
460190,203,F,0,349
718500,13,F,0,211
1043150,13,F,0,493
1277950,19,F,0,255
461760,754,F,0,84
692360,6,F,0,2492
1066240,8,F,0,158
1114230,15,F,0,483
37220,12,F,0,661
277850,18,F,0,867
432180,197,F,0,1683
655000,5,F,0,0
716770,19,F,0,789
453500,25,F,0,464
1365560,6,F,0,78
607660,52,F,0,264
918070,3,F,0,145
8970,6,F,0,420
1343970,18,F,0,95
1224530,4,F,0,120
396680,44,F,0,0
898390,15,F,0,685
899940,26,F,0,188
1047380,27,F,0,240
560820,18,F,0,137
417200,36,F,0,3884
1023750,5,F,0,293
576540,844,F,0,69
803350,28,F,0,365
407710,16,F,0,576
401330,230,F,0,645
574580,1595,F,0,196
851050,12,F,0,762
689180,4,F,0,68
828170,19,F,0,177
544790,6,F,0,776
1400100,7,F,0,106
509210,83,F,0,729
690240,3,F,0,64
999640,9,F,0,123
1354300,91,F,0,360
786370,38,F,0,284
726760,3,F,0,111
532800,18,F,0,320
585360,960,F,0,360
606870,968,F,0,1498
441250,37,F,0,673
676730,6,F,0,241
6600,2,F,0,123
427930,2812,D,0,774
888690,5,F,0,3173
1018060,31,F,0,464
288830,8,F,0,118
449460,28,F,0,1114
726800,4,F,0,11480
525300,2348,D,0,152
828910,3,F,0,148
530930,33,F,0,3277
444410,1813,F,0,224
756190,9,F,0,73
280200,42,F,0,612
494450,21,F,0,551
801020,9,F,0,2676
415010,18,F,0,2462
410990,90,F,0,776
939390,3,F,0,950
820750,60,F,0,406
498050,100,F,0,111
601380,50,F,0,28775
957050,34,F,0,3633
682970,35,F,0,792
1318800,9,F,0,173
1383510,8,F,0,357
1459500,28,F,0,1830
752800,13,F,0,372
818050,6,F,0,184
1066940,3,F,0,234
1144300,8,F,0,885
652340,4,F,0,101
716010,11,F,0,223
843170,4,F,0,345
367140,11,F,0,226
533580,10,F,0,212
652570,17,F,0,256
886630,6,F,0,150
516820,10,F,0,543
922530,15,F,0,881
1143350,6,F,0,108
50990,12,F,0,199
568460,10,F,0,464
948990,4,F,0,181
1178150,11,F,0,580
1383050,13,F,0,239
1334020,9,F,0,311
31190,25,F,0,95
343810,27,F,0,375
399910,2133,D,0,139
538000,11,F,0,1744
790750,34,F,0,636
929120,9,F,0,715
1041690,10,F,0,324
1139950,6,F,0,360
1397110,8,F,0,395
302360,8,F,0,529
434130,37,F,0,762
497450,8,F,0,163
572740,30,F,0,198
419990,10,F,0,517
984610,12,F,0,1421
251510,193,F,0,327
568830,22,F,0,1034
994290,5,F,0,49
1257810,11,F,0,170
358180,8,F,0,706
444270,58,F,0,434
425070,10,F,0,149
538950,7,F,0,401
594750,5,F,0,200
712380,11,F,0,10658
794190,5,F,0,54
673740,13,F,0,325
722920,15,F,0,672
989430,7,F,0,408
945490,164,F,0,140
1098510,11,F,0,202
576740,847,F,0,199
656570,13,F,0,310
789740,11,F,0,2105
1113300,10,F,0,962
1100270,9,F,0,215
1211650,5,F,0,433
333390,14,F,0,1533
485560,1233,F,0,109
448170,57,F,0,612
575890,1505,F,0,85
657070,20,F,0,506
1079570,13,F,0,318
1279800,60,F,0,291
491010,1092,F,0,218
985530,6,F,0,141
1087500,11,F,0,562
258070,3,F,0,196
500190,10,F,0,943
685200,14,F,0,323
958280,6,F,0,628
1091210,4,F,0,200
405670,15,F,0,1778
795680,5,F,0,344
839250,35,F,0,369
1078640,38,F,0,1846
1247640,40,F,0,636
46600,3,F,0,106
708100,23,F,0,211
1229570,35,F,0,1175
1490130,22,F,0,471
347690,6,F,0,494
509360,10,F,0,293
968820,12,F,0,216
511750,320,F,0,390
580820,5,F,0,2802
15970,17,F,0,174
643610,9,F,0,1694
927860,481,F,0,561
1131330,27,F,0,1651
462530,16,F,0,259
587570,37,F,0,442
784050,14,F,0,362
916100,105,F,0,1196
571020,1027,F,0,69
804130,5,F,0,129
548560,5,F,0,411
747590,7,F,0,141
111010,7,F,0,202
879470,54,F,0,111
1127310,10,F,0,321
320110,6,F,0,115
517020,10,F,0,630
582980,41,F,0,657
773540,22,F,0,1173
1041680,19,F,0,299
495520,38,F,0,174
816330,12,F,0,680
771610,9,F,0,63
443260,39,F,0,1907
1053170,179,F,0,296
601170,5,F,0,242
568340,5,F,0,385
1172430,8,F,0,5950
299180,8,F,0,128
778850,8,F,0,161
812980,50,F,0,0
702080,45,F,0,946
581670,2731,D,0,5646
793050,55,F,0,364
657590,5,F,0,73
779420,36,F,0,693
919690,10,F,0,109
695720,39,F,0,215
719610,5,F,0,68
560760,20,F,0,153
969880,169,F,0,597
497720,37,F,0,241
932160,15,F,0,726
326630,70,F,0,1165
881510,7,F,0,116
439550,2553,D,0,2763
306000,248,F,0,0
333120,825,F,0,263
558870,23,F,0,770
513590,13382,B,1,164
313620,7,F,0,262
273730,14,F,0,1120
490100,7,F,0,135
1363490,17,F,0,359
530370,8,F,0,313
870890,8,F,0,200
1389890,3,F,0,47
1418010,7,F,0,308
38130,19,F,0,239
654430,6,F,0,204
886200,12,F,0,460
1249080,7,F,0,314
1080010,15,F,0,322
394430,15,F,0,1088
567340,11,F,0,356
655370,3,F,0,222
598880,9,F,0,463
590850,9,F,0,1276
1040390,17,F,0,576
1053830,17,F,0,600
1352020,5,F,0,528
1416160,15,F,0,344
329630,20,F,0,303
674440,4,F,0,0
739210,6,F,0,4318
810640,13,F,0,1010
978690,85,F,0,1052
986820,18,F,0,290
1067430,9,F,0,283
1490190,7,F,0,257
451640,21,F,0,1009
900790,8,F,0,336
575900,1358,F,0,81
1026130,16,F,0,461
1175120,15,F,0,657
569570,52,F,0,928
596910,28,F,0,210
689570,27,F,0,296
685300,6,F,0,847
31240,15,F,0,116
424640,60,F,0,622
462480,68,F,0,647
680620,7,F,0,388
477900,35,F,0,2354
521430,2950,D,0,109
521880,29,F,0,1070
816560,28,F,0,844
1138260,9,F,0,876
1249260,29,F,0,339
1271750,8,F,0,695
467290,9,F,0,574
876310,17,F,0,67
1441790,67,F,0,380
32740,6,F,0,458
42200,14,F,0,158
410770,27,F,0,279
950850,8,F,0,256
1030090,9,F,0,493
27810,3,F,0,108
362290,200,F,0,1261
605850,6,F,0,189
640300,12,F,0,2616
813530,16,F,0,428
949380,15,F,0,146
1117670,26,F,0,1045
304540,7,F,0,309
511500,10,F,0,0
885440,6,F,0,177
939350,11,F,0,196
303860,8,F,0,607
359620,6,F,0,813
